x,y
1262.9157257080078,557.7527904510498
1279.8940658569336,557.6790189743042
1275.3524780273438,555.8960151672363
1276.3823318481445,556.9445872306824
1276.5586853027344,556.7173504829407
1275.7268142700195,554.6802663803101
1278.3771514892578,555.4866671562195
1277.9359817504883,556.7136812210083
1277.5144958496094,556.0628700256348
1276.2461471557617,555.8455467224121
1278.2551574707031,554.6494317054749
1280.0054168701172,555.397961139679
1278.9933013916016,557.177939414978
1277.6858139038086,554.5871186256409
1279.1424179077148,555.5998349189758
1280.3596115112305,555.6557750701904
1280.1884078979492,555.1174879074097
1280.401268005371,554.566969871521
1280.7218170166016,554.3547964096069
1279.0109252929688,552.6789093017578
1280.122947692871,554.5523571968079
1279.3547058105469,552.2778010368347
1281.0813903808594,556.1931610107422
1280.8757400512695,554.8972034454346
1282.3004150390625,552.4252796173096
1282.2924041748047,539.3186116218567
1282.5617980957031,533.8612926006317
1279.6317672729492,532.8922533988953
1282.6127243041992,538.2905101776123
1282.0363998413086,541.4893341064453
1281.0692596435547,540.2142333984375
1284.2556381225586,543.9920926094055
1283.891716003418,545.7848167419434
1283.1012725830078,547.3689723014832
1281.9094848632812,555.2511262893677
1282.1065521240234,555.6530070304871
1282.8818893432617,556.3732767105103
1283.4616470336914,556.849958896637
1282.4465560913086,556.1385726928711
1281.2523651123047,555.9632849693298
1282.5994491577148,553.3780002593994
1283.4312057495117,545.9823131561279
1282.4913024902344,544.1892671585083
1280.009880065918,540.5494236946106
1280.376091003418,543.563883304596
1281.4093780517578,545.6606411933899
1283.2590866088867,546.3587665557861
1283.126449584961,544.8631882667542
1283.766975402832,548.5972738265991
1282.3925399780273,552.7418661117554
1283.1754302978516,553.7220096588135
1281.8498611450195,553.9569711685181
1283.155632019043,553.1770920753479
1282.3524856567383,551.8120622634888
1280.4904174804688,552.2437477111816
1279.464340209961,555.8930540084839
1277.6749420166016,556.54541015625
1280.0698471069336,549.0175652503967
1281.7578506469727,546.0424375534058
1283.1834411621094,547.4189901351929
1284.2915725708008,548.709282875061
1283.4696578979492,551.7335271835327
1285.2333068847656,550.3719735145569
1283.2933044433594,550.8082294464111
1281.8354415893555,544.8754835128784
1285.4856491088867,542.5893402099609
1285.9594345092773,543.5009264945984
1285.6377410888672,548.1367492675781
1286.737403869629,547.0846366882324
1284.9846267700195,544.8490905761719
1283.1166076660156,539.2824983596802
1282.1913528442383,535.7597494125366
1276.5521621704102,529.3415665626526
1273.2325744628906,529.191802740097
1271.498680114746,529.9594831466675
1271.2710571289062,528.001674413681
1270.8229064941406,527.9447364807129
1270.3367614746094,525.3913807868958
1270.3119277954102,519.2472660541534
1272.949333190918,514.6255731582642
1270.7098388671875,523.7637734413147
1274.1349411010742,521.9325864315033
1271.5300369262695,526.8002486228943
1275.966911315918,525.0974214076996
1272.1905899047852,526.9429957866669
1276.8151473999023,518.993411064148
1275.4443740844727,514.355206489563
1278.3600997924805,511.40695452690125
1279.1475677490234,508.76054763793945
1277.8724670410156,508.3483028411865
1279.7470092773438,511.8404746055603
1277.8825378417969,509.0111839771271
1281.1335754394531,508.9024257659912
1279.4040298461914,508.047970533371
1279.7657775878906,512.6961207389832
1279.3338775634766,509.6302914619446
1275.6329727172852,505.12315034866333
1275.0461196899414,502.47503757476807
1274.2735290527344,497.33678340911865
1268.1938552856445,495.1301407814026
1269.4909286499023,496.6134238243103
1270.8816146850586,499.1022777557373
1274.1443252563477,504.5021438598633
1272.6647186279297,501.9863820075989
1275.6127166748047,503.746919631958
1276.6347885131836,498.3045995235443
1278.885726928711,507.4186599254608
1281.5505981445312,506.86302423477173
1284.4131088256836,507.01523423194885
1283.8832473754883,507.3906898498535
1285.272216796875,511.9851851463318
1288.4381103515625,513.4499931335449
1289.4867324829102,504.6062994003296
1291.7934036254883,513.6978936195374
1290.7113647460938,508.1114423274994
1291.637191772461,510.6401753425598
1295.0779724121094,505.6211721897125
1299.7718811035156,509.27537083625793
1297.598648071289,504.4762659072876
1301.480712890625,503.30355048179626
1308.822898864746,508.5038924217224
1306.3938903808594,505.37169456481934
1319.4402694702148,504.0499234199524
1319.934310913086,505.09695053100586
1319.611587524414,507.4989330768585
1330.140151977539,507.85449743270874
1333.54248046875,509.7066056728363
1327.8889846801758,498.99937748908997
1331.312026977539,512.9178214073181
1329.3724822998047,500.99294543266296
1338.5976791381836,500.89239478111267
1335.0591659545898,494.14008378982544
1336.050682067871,502.35942363739014
1332.8770065307617,508.003134727478
1339.7783660888672,513.2886099815369
1341.2384033203125,511.90600633621216
1342.1801376342773,508.3823239803314
1345.3512954711914,501.7766547203064
1345.9216690063477,502.20396280288696
1349.5690155029297,504.14390802383423
1352.6581192016602,510.7449746131897
1357.9376220703125,507.88172721862793
1361.381950378418,502.56094336509705
1363.1848526000977,503.2168400287628
1369.9028778076172,497.62543201446533
1369.281005859375,505.6473398208618
1371.3531875610352,507.9183554649353
1371.0011672973633,506.62626028060913
1371.5939712524414,505.6224274635315
1369.4437408447266,490.0970721244812
1378.8482666015625,485.6569755077362
1380.6175231933594,484.83985662460327
1382.5756072998047,506.15060806274414
1382.8905487060547,509.19654607772827
1385.1578521728516,501.48887515068054
1386.8203353881836,502.4743616580963
1389.4441223144531,490.7948112487793
1395.570945739746,489.6237051486969
1398.4455871582031,484.805223941803
1399.2761993408203,492.64920473098755
1396.5114212036133,493.9641845226288
1401.7155075073242,493.9254319667816
1404.5979309082031,489.9296700954437
1411.5349960327148,477.5204837322235
1423.0032348632812,491.6857981681824
1423.616065979004,485.66779017448425
1428.0936813354492,492.85210847854614
1430.0633239746094,500.1499807834625
1434.5379638671875,499.8881435394287
1435.938377380371,497.83165097236633
1435.253677368164,491.3619375228882
1438.6322021484375,492.67022252082825
1441.1509323120117,495.59266090393066
1441.3460540771484,500.7219994068146
1445.8418655395508,505.0615131855011
1453.744125366211,511.1604380607605
1455.5707168579102,505.9453868865967
1463.9477920532227,504.06344175338745
1472.6566314697266,505.89691400527954
1475.2704620361328,508.4899878501892
1473.6417388916016,506.5091013908386
1476.1969757080078,512.5893902778625
1477.547492980957,512.9473042488098
1483.8813400268555,511.6324210166931
1488.2579040527344,509.48249101638794
1493.6444091796875,507.7383041381836
1494.7294235229492,513.266658782959
1499.5370864868164,513.5979866981506
1499.4296264648438,514.5842456817627
1499.571762084961,515.0691032409668
1503.6017990112305,518.7398779392242
1505.995216369629,503.76336693763733
1512.9771423339844,505.17165541648865
1514.1288757324219,503.02961111068726
1515.9215927124023,514.6366453170776
1514.6923828125,512.522120475769
1518.0257034301758,510.71265935897827
1521.5939712524414,511.1633348464966
1521.0035705566406,508.583779335022
1526.4050674438477,517.5965166091919
1526.07421875,513.5464882850647
1532.9907989501953,508.9917755126953
1537.8190612792969,508.99834156036377
1534.6186065673828,510.4207921028137
1538.3071517944336,517.5618195533752
1533.4375762939453,514.3418490886688
1530.6321716308594,510.4253304004669
1532.3593139648438,514.379700422287
1536.760597229004,513.1283211708069
1541.0125350952148,520.6207287311554
1545.8259201049805,521.3442492485046
1547.596206665039,525.5487728118896
1550.3179550170898,524.686142206192
1554.6874237060547,520.3451156616211
1555.8833312988281,519.8047041893005
1562.6490783691406,520.0689232349396
1568.887596130371,524.3375301361084
1579.8535537719727,526.2146472930908
1585.4418182373047,532.1086406707764
1590.9329223632812,527.6259934902191
1593.0964279174805,528.2572031021118
1593.8200378417969,530.2598476409912
1593.9565658569336,525.6218683719635
1596.3764190673828,526.1770534515381
1594.5474243164062,532.5152850151062
1596.5254211425781,532.5061118602753
1596.9454193115234,526.1801111698151
1596.357536315918,531.2993109226227
1595.1830291748047,530.7181191444397
1595.0728225708008,532.1531867980957
1596.5489959716797,529.4840240478516
1602.0328903198242,526.2343776226044
1602.7226257324219,529.054913520813
1606.2985610961914,531.598870754242
1609.3505859375,531.8091773986816
1609.8536682128906,528.6297619342804
1611.3894653320312,525.5051600933075
1614.2277145385742,526.8258690834045
1612.8924179077148,524.7305274009705
1612.6309204101562,534.0436291694641
1616.1039733886719,531.2387681007385
1620.7967376708984,537.7636170387268
1620.6402969360352,534.7884571552277
1621.1595153808594,537.1768248081207
1620.4227447509766,535.8086085319519
1618.622703552246,536.420795917511
1620.2109146118164,537.5752294063568
1619.1773986816406,537.4334800243378
1618.4228897094727,538.2871627807617
1616.0180282592773,533.319239616394
1613.474235534668,532.3778486251831
1612.3943710327148,532.7871644496918
1606.988296508789,535.3906345367432
1608.9865493774414,540.5272150039673
1607.589454650879,540.8958792686462
1603.9885711669922,538.3888077735901
1599.4696426391602,539.0878343582153
1592.5021362304688,538.2492470741272
1585.3258895874023,540.919246673584
1583.1541442871094,540.9809803962708
1582.7169799804688,543.2451725006104
1582.7866744995117,539.0180540084839
1580.3086853027344,535.6494784355164
1583.3766174316406,537.1572232246399
1579.372215270996,543.30491065979
1580.2566146850586,538.231737613678
1577.0955276489258,536.7169117927551
1576.8540573120117,534.6675002574921
1572.8997802734375,537.0205914974213
1569.2771530151367,537.276120185852
1567.9088973999023,537.33482837677
1569.3695068359375,539.1904771327972
1564.972801208496,534.5856499671936
1554.711685180664,531.637237071991
1548.2292938232422,535.2701926231384
1538.8746643066406,539.7009229660034
1539.3537139892578,541.7110991477966
1542.1119689941406,541.0873889923096
1541.7708206176758,540.9868383407593
1539.2154693603516,538.0862867832184
1538.1287384033203,536.0229706764221
1532.135124206543,539.574944972992
1529.7301483154297,540.4883337020874
1526.8488693237305,539.5453977584839
1524.7142028808594,537.9652655124664
1520.903549194336,536.7895567417145
1512.9516220092773,537.7585959434509
1509.4711303710938,536.3125848770142
1504.3107604980469,541.0219216346741
1497.7788162231445,537.8164672851562
1494.6232223510742,537.5287842750549
1492.4404907226562,534.6283936500549
1487.6898193359375,541.0188317298889
1486.2064361572266,542.6364612579346
1487.7727890014648,543.8994598388672
1487.1338653564453,542.0365047454834
1483.4756469726562,538.3244347572327
1480.561752319336,534.2852532863617
1475.6823348999023,533.4976816177368
1471.4221572875977,538.9313435554504
1473.8250732421875,545.3846740722656
1474.324607849121,545.8027124404907
1470.226821899414,544.2894959449768
1463.1436157226562,541.2538576126099
1458.0846405029297,540.5963516235352
1456.8722534179688,544.5323753356934
1455.2606964111328,545.2031421661377
1452.1263885498047,543.0502510070801
1447.8227233886719,544.5018625259399
1444.801254272461,543.139922618866
1440.1119232177734,541.3379287719727
1436.2307739257812,541.1355400085449
1436.2635040283203,547.2303771972656
1430.643081665039,547.8726267814636
1425.6362915039062,547.6654100418091
1422.945671081543,546.5810465812683
1417.1099853515625,546.7817616462708
1413.3150100708008,550.1992607116699
1414.958267211914,550.9348511695862
1410.6833267211914,548.4221148490906
1406.4791107177734,546.5457057952881
1403.0279159545898,546.9052934646606
1398.7146377563477,549.2207908630371
1395.054817199707,549.0408039093018
1393.9535522460938,549.7644853591919
1389.7381210327148,551.242425441742
1387.7834701538086,550.4946041107178
1383.2233428955078,550.4253387451172
1380.6400680541992,554.0615129470825
1380.8438873291016,553.6656832695007
1383.3278274536133,551.629114151001
1383.9534759521484,548.8210988044739
1384.0695190429688,548.2492089271545
1379.1931915283203,553.1208300590515
1374.169692993164,557.9887819290161
1372.6048278808594,556.7668533325195
1371.0081481933594,553.9581298828125
1366.9770812988281,555.8017086982727
1362.945785522461,553.0928921699524
1359.3325424194336,553.9832353591919
1356.0962677001953,556.4437651634216
1354.6522521972656,554.1997861862183
1354.4668579101562,555.7397174835205
1355.1996231079102,552.8998374938965
1353.6378479003906,547.3661398887634
1352.2105407714844,548.848135471344
1354.1250228881836,551.753933429718
1350.7879257202148,552.5481033325195
1349.1590881347656,552.1645045280457
1343.3193969726562,551.355721950531
1337.2215270996094,550.096263885498
1329.4050979614258,538.6473298072815
1327.9260635375977,540.5111861228943
1324.640121459961,548.8185882568359
1319.5186614990234,557.7176427841187
1320.5297470092773,555.4585361480713
1319.0790939331055,555.28395652771
1315.8901977539062,559.5576167106628
1309.2055892944336,559.2861557006836
